Datetime1,Flow SLPM,Datetime2,CO2 ppm,Datetime3,VE,Datetime3,VE over VCO2,Datetime4,CO2Peak
,,2022-07-11 14:25:58.803548,40790.0,,,,,,
2022-07-11 14:25:58.820001,23.12,,,,,,,,
,,2022-07-11 14:25:58.851545,41180.0,,,,,,
2022-07-11 14:25:58.869835,23.41,,,,,,,,
,,2022-07-11 14:25:58.899339,41230.0,,,,,,
2022-07-11 14:25:58.921715,23.12,,,,,,,,
,,2022-07-11 14:25:58.947928,41280.0,,,,,,
2022-07-11 14:25:58.971761,22.73,,,,,,,,
,,2022-07-11 14:25:59.011270,41720.0,,,,,,
2022-07-11 14:25:59.026168,22.36,,,,,,,,
,,2022-07-11 14:25:59.059241,42060.0,,,,,,
2022-07-11 14:25:59.076245,21.9,,,,,,,,
,,2022-07-11 14:25:59.107304,41760.0,,,,,,
2022-07-11 14:25:59.121794,21.47,,,,,,,,
,,2022-07-11 14:25:59.155170,41810.0,,,,,,
2022-07-11 14:25:59.171494,21.49,,,,,,,,
,,2022-07-11 14:25:59.203146,41810.0,,,,,,
2022-07-11 14:25:59.224634,21.66,,,,,,,,
,,2022-07-11 14:25:59.251148,41720.0,,,,,,
2022-07-11 14:25:59.271425,21.87,,,,,,,,
,,2022-07-11 14:25:59.298587,42150.0,,,,,,
2022-07-11 14:25:59.321067,21.06,,,,,,,,
,,2022-07-11 14:25:59.347541,42740.0,,,,,,
2022-07-11 14:25:59.375134,19.92,,,,,,,,
,,2022-07-11 14:25:59.395071,42990.0,,,,,,
2022-07-11 14:25:59.425881,19.97,,,,,,,,
,,2022-07-11 14:25:59.443169,43040.0,,,,,,
2022-07-11 14:25:59.476197,19.21,,,,,,,,
,,2022-07-11 14:25:59.493037,42690.0,,,,,,
2022-07-11 14:25:59.526094,18.36,,,,,,,,
,,2022-07-11 14:25:59.542968,43130.0,,,,,,
2022-07-11 14:25:59.577535,18.19,,,,,,,,
,,2022-07-11 14:25:59.593966,43680.0,,,,,,
2022-07-11 14:25:59.627891,18.41,,,,,,,,
,,2022-07-11 14:25:59.643234,43290.0,,,,,,
2022-07-11 14:25:59.682955,18.85,,,,,,,,
,,2022-07-11 14:25:59.700959,43630.0,,,,,,
2022-07-11 14:25:59.727498,19.12,,,,,,,,
,,2022-07-11 14:25:59.746892,43880.0,,,,,,
2022-07-11 14:25:59.777406,18.79,,,,,,,,
,,2022-07-11 14:25:59.794942,43480.0,,,,,,
2022-07-11 14:25:59.827341,18.17,,,,,,,,
,,2022-07-11 14:25:59.842393,43630.0,,,,,,
2022-07-11 14:25:59.879427,18.35,,,,,,,,
,,2022-07-11 14:25:59.896473,43530.0,,,,,,
2022-07-11 14:25:59.929499,17.73,,,,,,,,
,,2022-07-11 14:25:59.944785,43180.0,,,,,,
2022-07-11 14:25:59.979449,17.03,,,,,,,,
,,2022-07-11 14:25:59.994364,44290.0,,,,,,
2022-07-11 14:26:00.033552,17.59,,,,,,,,
,,2022-07-11 14:26:00.040775,44190.0,,,,,,
,,2022-07-11 14:26:00.083039,43480.0,,,,,,
2022-07-11 14:26:00.091134,18.1,,,,,,,,
2022-07-11 14:26:00.126144,17.84,,,,,,,,
,,2022-07-11 14:26:00.141919,44140.0,,,,,,
2022-07-11 14:26:00.176200,18.13,,,,,,,,
,,2022-07-11 14:26:00.191509,44190.0,,,,,,
2022-07-11 14:26:00.225600,18.29,,,,,,,,
,,2022-07-11 14:26:00.233209,44550.0,,,,,,
2022-07-11 14:26:00.269403,18.73,,,,,,,,
,,2022-07-11 14:26:00.283298,44910.0,,,,,,
2022-07-11 14:26:00.317892,18.4,,,,,,,,
,,2022-07-11 14:26:00.338638,44910.0,,,,,,
2022-07-11 14:26:00.371266,18.26,,,,,,,,
,,2022-07-11 14:26:00.387321,45010.0,,,,,,
2022-07-11 14:26:00.420789,18.18,,,,,,,,
,,2022-07-11 14:26:00.435399,45640.0,,,,,,
2022-07-11 14:26:00.470762,17.68,,,,,,,,
,,2022-07-11 14:26:00.487365,45480.0,,,,,,
2022-07-11 14:26:00.520585,17.34,,,,,,,,
,,2022-07-11 14:26:00.536272,44910.0,,,,,,
2022-07-11 14:26:00.570570,16.7,,,,,,,,
,,2022-07-11 14:26:00.584529,45640.0,,,,,,
2022-07-11 14:26:00.620156,15.99,,,,,,,,
,,2022-07-11 14:26:00.636760,45070.0,,,,,,
2022-07-11 14:26:00.670562,15.93,,,,,,,,
,,2022-07-11 14:26:00.686567,44760.0,,,,,,
,,2022-07-11 14:26:00.722630,46060.0,,,,,,
2022-07-11 14:26:00.731670,15.62,,,,,,,,
2022-07-11 14:26:00.767807,15.26,,,,,,,,
,,2022-07-11 14:26:00.782811,45960.0,,,,,,
2022-07-11 14:26:00.817944,14.84,,,,,,,,
,,2022-07-11 14:26:00.824984,45580.0,,,,,,
,,2022-07-11 14:26:00.866371,46000.0,,,,,,
2022-07-11 14:26:00.874142,14.31,,,,,,,,
2022-07-11 14:26:00.920007,14.01,,,,,,,,
,,2022-07-11 14:26:00.937074,46060.0,,,,,,
2022-07-11 14:26:00.970750,13.89,,,,,,,,
,,2022-07-11 14:26:00.984754,45530.0,,,,,,
2022-07-11 14:26:01.020017,13.56,,,,,,,,
,,2022-07-11 14:26:01.031592,45480.0,,,,,,
2022-07-11 14:26:01.074193,13.36,,,,,,,,
,,2022-07-11 14:26:01.084107,45960.0,,,,,,
,,2022-07-11 14:26:01.122700,46000.0,,,,,,
2022-07-11 14:26:01.130719,14.04,,,,,,,,
,,2022-07-11 14:26:01.170440,46010.0,,,,,,
2022-07-11 14:26:01.178477,13.42,,,,,,,,
,,2022-07-11 14:26:01.218272,46320.0,,,,,,
2022-07-11 14:26:01.227321,12.81,,,,,,,,
,,2022-07-11 14:26:01.266204,45950.0,,,,,,
2022-07-11 14:26:01.274212,12.84,,,,,,,,
,,2022-07-11 14:26:01.314181,45380.0,,,,,,
2022-07-11 14:26:01.325228,12.6,,,,,,,,
,,2022-07-11 14:26:01.362156,45270.0,,,,,,
2022-07-11 14:26:01.372165,6.28,,,,,,,,
,,,,2022-07-11 14:26:01.373210,1.4494583333333333,,,,
,,2022-07-11 14:26:01.410237,45270.0,,,,,,
2022-07-11 14:26:01.421602,-8.18,,,,,,,,
,,2022-07-11 14:26:01.458394,45320.0,,,,,,
2022-07-11 14:26:01.475790,-21.33,,,,,,,,
,,2022-07-11 14:26:01.506055,45800.0,,,,,,
2022-07-11 14:26:01.522729,-25.75,,,,,,,,
,,2022-07-11 14:26:01.569955,45960.0,,,,,,
2022-07-11 14:26:01.579016,-27.01,,,,,,,,
,,2022-07-11 14:26:01.618210,44910.0,,,,,,
2022-07-11 14:26:01.627489,-28.87,,,,,,,,
,,2022-07-11 14:26:01.666213,43180.0,,,,,,
2022-07-11 14:26:01.676265,-30.63,,,,,,,,
,,2022-07-11 14:26:01.714323,40450.0,,,,,,
2022-07-11 14:26:01.723910,-31.97,,,,,,,,
,,2022-07-11 14:26:01.762118,34810.0,,,,,,
2022-07-11 14:26:01.769121,-32.26,,,,,,,,
,,2022-07-11 14:26:01.810309,28150.0,,,,,,
2022-07-11 14:26:01.817243,-32.73,,,,,,,,
,,2022-07-11 14:26:01.857950,22640.0,,,,,,
2022-07-11 14:26:01.868017,-32.97,,,,,,,,
,,2022-07-11 14:26:01.905933,17720.0,,,,,,
,,,,,,2022-07-11 14:26:01.905933,24.700714820677288,,
,,,,,,,,2022-07-11 14:26:01.906950,46320.0
2022-07-11 14:26:01.917824,-33.01,,,,,,,,
,,2022-07-11 14:26:01.954045,13430.0,,,,,,
2022-07-11 14:26:01.967748,-33.83,,,,,,,,
,,2022-07-11 14:26:02.001716,10210.0,,,,,,
2022-07-11 14:26:02.017115,-34.19,,,,,,,,
,,2022-07-11 14:26:02.050095,7870.0,,,,,,
2022-07-11 14:26:02.067750,-34.3,,,,,,,,
,,2022-07-11 14:26:02.097885,6110.0,,,,,,
2022-07-11 14:26:02.117198,-34.68,,,,,,,,
,,2022-07-11 14:26:02.145799,4680.0,,,,,,
2022-07-11 14:26:02.171878,-34.39,,,,,,,,
,,2022-07-11 14:26:02.209705,3610.0,,,,,,
2022-07-11 14:26:02.222943,-33.66,,,,,,,,
,,2022-07-11 14:26:02.257721,2990.0,,,,,,
2022-07-11 14:26:02.268788,-33.57,,,,,,,,
,,2022-07-11 14:26:02.305738,2530.0,,,,,,
2022-07-11 14:26:02.318719,-33.6,,,,,,,,
,,2022-07-11 14:26:02.353964,2100.0,,,,,,
2022-07-11 14:26:02.371880,-33.47,,,,,,,,
,,2022-07-11 14:26:02.401814,1810.0,,,,,,
2022-07-11 14:26:02.421246,-32.86,,,,,,,,
,,2022-07-11 14:26:02.449878,1620.0,,,,,,
2022-07-11 14:26:02.471139,-32.44,,,,,,,,
,,2022-07-11 14:26:02.497465,1420.0,,,,,,
2022-07-11 14:26:02.521574,-31.68,,,,,,,,
,,2022-07-11 14:26:02.545997,1270.0,,,,,,
2022-07-11 14:26:02.570800,-30.86,,,,,,,,
,,2022-07-11 14:26:02.593994,1260.0,,,,,,
2022-07-11 14:26:02.623027,-30.46,,,,,,,,
,,2022-07-11 14:26:02.751494,1190.0,,,,,,
2022-07-11 14:26:02.752494,-29.64,,,,,,,,
,,2022-07-11 14:26:02.752494,1060.0,,,,,,
2022-07-11 14:26:02.753452,-28.88,,,,,,,,
,,2022-07-11 14:26:02.754493,1140.0,,,,,,
2022-07-11 14:26:02.770199,-28.51,,,,,,,,
,,2022-07-11 14:26:02.785913,1140.0,,,,,,
2022-07-11 14:26:02.823134,-28.1,,,,,,,,
,,2022-07-11 14:26:02.840422,1040.0,,,,,,
2022-07-11 14:26:02.873142,-27.96,,,,,,,,
,,2022-07-11 14:26:02.888190,1150.0,,,,,,
2022-07-11 14:26:02.924591,-27.53,,,,,,,,
,,2022-07-11 14:26:02.945549,1170.0,,,,,,
2022-07-11 14:26:02.972953,-26.68,,,,,,,,
,,2022-07-11 14:26:02.993544,1100.0,,,,,,
2022-07-11 14:26:03.023581,-26.27,,,,,,,,
,,2022-07-11 14:26:03.041273,1120.0,,,,,,
2022-07-11 14:26:03.073203,-26.32,,,,,,,,
,,2022-07-11 14:26:03.094169,1150.0,,,,,,
2022-07-11 14:26:03.123633,-25.97,,,,,,,,
,,2022-07-11 14:26:03.140854,1080.0,,,,,,
2022-07-11 14:26:03.174288,-25.24,,,,,,,,
,,2022-07-11 14:26:03.192357,980.0,,,,,,
2022-07-11 14:26:03.214364,-24.22,,,,,,,,
,,2022-07-11 14:26:03.233634,980.0,,,,,,
2022-07-11 14:26:03.265275,-23.21,,,,,,,,
,,2022-07-11 14:26:03.282324,1060.0,,,,,,
2022-07-11 14:26:03.317661,-22.38,,,,,,,,
,,2022-07-11 14:26:03.334689,1150.0,,,,,,
2022-07-11 14:26:03.367917,-22.14,,,,,,,,
,,2022-07-11 14:26:03.383733,1140.0,,,,,,
2022-07-11 14:26:03.419241,-21.62,,,,,,,,
,,2022-07-11 14:26:03.437911,1070.0,,,,,,
2022-07-11 14:26:03.469773,-20.91,,,,,,,,
,,2022-07-11 14:26:03.487088,1070.0,,,,,,
2022-07-11 14:26:03.519443,-19.93,,,,,,,,
,,2022-07-11 14:26:03.530375,1100.0,,,,,,
2022-07-11 14:26:03.569357,-19.01,,,,,,,,
,,2022-07-11 14:26:03.589257,1120.0,,,,,,
2022-07-11 14:26:03.621412,-18.34,,,,,,,,
,,2022-07-11 14:26:03.640339,1140.0,,,,,,
2022-07-11 14:26:03.673288,-17.68,,,,,,,,
,,2022-07-11 14:26:03.692987,1150.0,,,,,,
2022-07-11 14:26:03.714009,-16.01,,,,,,,,
,,2022-07-11 14:26:03.730056,1180.0,,,,,,
2022-07-11 14:26:03.762875,-15.62,,,,,,,,
,,2022-07-11 14:26:03.779878,1200.0,,,,,,
2022-07-11 14:26:03.815438,-15.63,,,,,,,,
,,2022-07-11 14:26:03.828805,1200.0,,,,,,
2022-07-11 14:26:03.864882,-15.53,,,,,,,,
,,2022-07-11 14:26:03.882882,1210.0,,,,,,
2022-07-11 14:26:03.915218,-15.28,,,,,,,,
,,2022-07-11 14:26:03.930088,1310.0,,,,,,
2022-07-11 14:26:03.965076,-15.07,,,,,,,,
,,2022-07-11 14:26:03.980991,1350.0,,,,,,
2022-07-11 14:26:04.015047,-15.22,,,,,,,,
,,2022-07-11 14:26:04.031170,1360.0,,,,,,
2022-07-11 14:26:04.064982,-14.39,,,,,,,,
,,2022-07-11 14:26:04.074100,1340.0,,,,,,
,,2022-07-11 14:26:04.113328,1320.0,,,,,,
2022-07-11 14:26:04.120335,-14.84,,,,,,,,
2022-07-11 14:26:04.165153,-15.02,,,,,,,,
,,2022-07-11 14:26:04.181672,1310.0,,,,,,
2022-07-11 14:26:04.215487,-14.3,,,,,,,,
,,2022-07-11 14:26:04.229953,1330.0,,,,,,
2022-07-11 14:26:04.263916,-13.82,,,,,,,,
,,2022-07-11 14:26:04.279150,1400.0,,,,,,
2022-07-11 14:26:04.314820,-13.85,,,,,,,,
,,2022-07-11 14:26:04.331812,1350.0,,,,,,
2022-07-11 14:26:04.366644,-14.16,,,,,,,,
,,2022-07-11 14:26:04.377103,1390.0,,,,,,
,,2022-07-11 14:26:04.416866,1450.0,,,,,,
2022-07-11 14:26:04.423900,-14.37,,,,,,,,
,,2022-07-11 14:26:04.464932,1440.0,,,,,,
2022-07-11 14:26:04.471000,-15.08,,,,,,,,
,,2022-07-11 14:26:04.512700,1380.0,,,,,,
2022-07-11 14:26:04.518739,-15.28,,,,,,,,
,,2022-07-11 14:26:04.560891,1380.0,,,,,,
2022-07-11 14:26:04.567964,-15.22,,,,,,,,
,,2022-07-11 14:26:04.609238,1430.0,,,,,,
2022-07-11 14:26:04.620422,-15.17,,,,,,,,
,,2022-07-11 14:26:04.656783,1340.0,,,,,,
2022-07-11 14:26:04.671742,-14.3,,,,,,,,
,,2022-07-11 14:26:04.704634,1370.0,,,,,,
2022-07-11 14:26:04.719918,-13.64,,,,,,,,
,,2022-07-11 14:26:04.752798,1440.0,,,,,,
2022-07-11 14:26:04.770267,-12.14,,,,,,,,
,,2022-07-11 14:26:04.800947,1390.0,,,,,,
2022-07-11 14:26:04.820253,-11.71,,,,,,,,
,,2022-07-11 14:26:04.864546,1430.0,,,,,,
2022-07-11 14:26:04.871248,-12.25,,,,,,,,
,,2022-07-11 14:26:04.912958,1420.0,,,,,,
2022-07-11 14:26:04.920567,-10.96,,,,,,,,
,,2022-07-11 14:26:04.960634,1480.0,,,,,,
2022-07-11 14:26:04.972799,-11.36,,,,,,,,
,,2022-07-11 14:26:05.008551,1540.0,,,,,,
2022-07-11 14:26:05.022547,-10.63,,,,,,,,
,,2022-07-11 14:26:05.056410,1540.0,,,,,,
2022-07-11 14:26:05.072477,-10.57,,,,,,,,
,,2022-07-11 14:26:05.104665,1550.0,,,,,,
2022-07-11 14:26:05.122674,-9.98,,,,,,,,
,,2022-07-11 14:26:05.152420,1500.0,,,,,,
2022-07-11 14:26:05.164880,-10.0,,,,,,,,
,,2022-07-11 14:26:05.200379,1610.0,,,,,,
2022-07-11 14:26:05.215116,-9.41,,,,,,,,
,,2022-07-11 14:26:05.248610,1720.0,,,,,,
2022-07-11 14:26:05.261275,-8.34,,,,,,,,
,,2022-07-11 14:26:05.296536,1750.0,,,,,,
2022-07-11 14:26:05.313368,-6.49,,,,,,,,
,,2022-07-11 14:26:05.344552,1700.0,,,,,,
2022-07-11 14:26:05.366054,-2.49,,,,,,,,
,,2022-07-11 14:26:05.392313,1640.0,,,,,,
2022-07-11 14:26:05.416948,4.89,,,,,,,,
,,2022-07-11 14:26:05.440314,1630.0,,,,,,
2022-07-11 14:26:05.466102,11.16,,,,,,,,
,,2022-07-11 14:26:05.504390,1760.0,,,,,,
2022-07-11 14:26:05.516753,15.81,,,,,,,,
,,2022-07-11 14:26:05.552619,1840.0,,,,,,
2022-07-11 14:26:05.568126,19.43,,,,,,,,
,,2022-07-11 14:26:05.600651,1880.0,,,,,,
2022-07-11 14:26:05.617890,20.56,,,,,,,,
,,2022-07-11 14:26:05.648392,1890.0,,,,,,
2022-07-11 14:26:05.667822,21.63,,,,,,,,
,,2022-07-11 14:26:05.696547,1760.0,,,,,,
2022-07-11 14:26:05.716360,23.14,,,,,,,,
,,2022-07-11 14:26:05.744173,1730.0,,,,,,
2022-07-11 14:26:05.766909,24.31,,,,,,,,
,,2022-07-11 14:26:05.792158,1760.0,,,,,,
2022-07-11 14:26:05.816705,24.99,,,,,,,,
,,2022-07-11 14:26:05.840132,1680.0,,,,,,
2022-07-11 14:26:05.869533,25.52,,,,,,,,
,,2022-07-11 14:26:05.888516,1630.0,,,,,,
2022-07-11 14:26:05.920703,25.99,,,,,,,,
,,2022-07-11 14:26:05.936701,1670.0,,,,,,
2022-07-11 14:26:05.969134,26.52,,,,,,,,
,,2022-07-11 14:26:05.986350,2000.0,,,,,,
2022-07-11 14:26:06.018712,27.06,,,,,,,,
,,2022-07-11 14:26:06.048018,3020.0,,,,,,
2022-07-11 14:26:06.069318,27.11,,,,,,,,
,,2022-07-11 14:26:06.096015,4710.0,,,,,,
2022-07-11 14:26:06.119147,26.75,,,,,,,,
,,2022-07-11 14:26:06.143839,7400.0,,,,,,
2022-07-11 14:26:06.170107,26.67,,,,,,,,
,,2022-07-11 14:26:06.191943,10630.0,,,,,,
2022-07-11 14:26:06.216960,26.98,,,,,,,,
,,2022-07-11 14:26:06.239491,13750.0,,,,,,
2022-07-11 14:26:06.266199,27.39,,,,,,,,
,,2022-07-11 14:26:06.287931,16960.0,,,,,,
2022-07-11 14:26:06.319205,27.57,,,,,,,,
,,2022-07-11 14:26:06.336316,20330.0,,,,,,
2022-07-11 14:26:06.368825,27.25,,,,,,,,
,,2022-07-11 14:26:06.385959,23540.0,,,,,,
2022-07-11 14:26:06.418292,27.45,,,,,,,,
,,2022-07-11 14:26:06.439628,26460.0,,,,,,
2022-07-11 14:26:06.469037,27.22,,,,,,,,
,,2022-07-11 14:26:06.482040,29010.0,,,,,,
2022-07-11 14:26:06.518477,26.91,,,,,,,,
,,2022-07-11 14:26:06.534052,30520.0,,,,,,
2022-07-11 14:26:06.568709,26.87,,,,,,,,
,,2022-07-11 14:26:06.583716,32120.0,,,,,,
2022-07-11 14:26:06.618152,26.63,,,,,,,,
,,2022-07-11 14:26:06.631723,34070.0,,,,,,
2022-07-11 14:26:06.669451,26.09,,,,,,,,
,,2022-07-11 14:26:06.686260,35260.0,,,,,,
2022-07-11 14:26:06.717380,25.98,,,,,,,,
,,2022-07-11 14:26:06.730752,36230.0,,,,,,
2022-07-11 14:26:06.767295,25.73,,,,,,,,
,,2022-07-11 14:26:06.785865,37930.0,,,,,,
2022-07-11 14:26:06.820005,25.94,,,,,,,,
,,2022-07-11 14:26:06.838325,38380.0,,,,,,
2022-07-11 14:26:06.870193,25.85,,,,,,,,
,,2022-07-11 14:26:06.885205,38800.0,,,,,,
2022-07-11 14:26:06.920055,25.02,,,,,,,,
,,2022-07-11 14:26:06.935061,39430.0,,,,,,
2022-07-11 14:26:06.970684,24.53,,,,,,,,
,,2022-07-11 14:26:06.982677,39200.0,,,,,,
2022-07-11 14:26:07.019931,24.4,,,,,,,,
,,2022-07-11 14:26:07.034973,39200.0,,,,,,
2022-07-11 14:26:07.069863,24.38,,,,,,,,
,,2022-07-11 14:26:07.082852,39620.0,,,,,,
2022-07-11 14:26:07.119517,23.94,,,,,,,,
,,2022-07-11 14:26:07.129299,39620.0,,,,,,
2022-07-11 14:26:07.162938,23.76,,,,,,,,
,,2022-07-11 14:26:07.178977,40590.0,,,,,,
2022-07-11 14:26:07.212403,23.69,,,,,,,,
,,2022-07-11 14:26:07.225778,41610.0,,,,,,
2022-07-11 14:26:07.259270,23.45,,,,,,,,
,,2022-07-11 14:26:07.275253,41260.0,,,,,,
2022-07-11 14:26:07.309118,23.5,,,,,,,,
,,2022-07-11 14:26:07.327429,41700.0,,,,,,
2022-07-11 14:26:07.362413,23.07,,,,,,,,
,,2022-07-11 14:26:07.379402,42180.0,,,,,,
2022-07-11 14:26:07.413092,23.38,,,,,,,,
,,2022-07-11 14:26:07.428141,41990.0,,,,,,
2022-07-11 14:26:07.463362,22.55,,,,,,,,
,,2022-07-11 14:26:07.479300,42430.0,,,,,,
2022-07-11 14:26:07.513991,21.33,,,,,,,,
,,2022-07-11 14:26:07.529987,42530.0,,,,,,
2022-07-11 14:26:07.564311,21.67,,,,,,,,
,,2022-07-11 14:26:07.580016,42280.0,,,,,,
2022-07-11 14:26:07.614086,21.12,,,,,,,,
,,2022-07-11 14:26:07.622109,42580.0,,,,,,
,,2022-07-11 14:26:07.663246,43220.0,,,,,,
2022-07-11 14:26:07.672325,21.17,,,,,,,,
,,2022-07-11 14:26:07.711313,43570.0,,,,,,
2022-07-11 14:26:07.720123,20.93,,,,,,,,
,,2022-07-11 14:26:07.759195,43220.0,,,,,,
2022-07-11 14:26:07.769192,21.12,,,,,,,,
,,2022-07-11 14:26:07.807279,43520.0,,,,,,
2022-07-11 14:26:07.816278,21.25,,,,,,,,
,,2022-07-11 14:26:07.855322,43720.0,,,,,,
2022-07-11 14:26:07.868600,21.45,,,,,,,,
,,2022-07-11 14:26:07.903530,43030.0,,,,,,
2022-07-11 14:26:07.918919,20.88,,,,,,,,
,,2022-07-11 14:26:07.967267,42680.0,,,,,,
2022-07-11 14:26:07.976271,20.04,,,,,,,,
,,2022-07-11 14:26:08.015089,43420.0,,,,,,
2022-07-11 14:26:08.021997,19.39,,,,,,,,
,,2022-07-11 14:26:08.063166,43270.0,,,,,,
2022-07-11 14:26:08.072217,19.31,,,,,,,,
,,2022-07-11 14:26:08.111033,43370.0,,,,,,
2022-07-11 14:26:08.121081,19.26,,,,,,,,
,,2022-07-11 14:26:08.159244,43970.0,,,,,,
2022-07-11 14:26:08.170279,19.11,,,,,,,,
,,2022-07-11 14:26:08.207019,43720.0,,,,,,
2022-07-11 14:26:08.213024,19.72,,,,,,,,
,,2022-07-11 14:26:08.254872,43270.0,,,,,,
2022-07-11 14:26:08.261916,20.88,,,,,,,,
,,2022-07-11 14:26:08.303244,43770.0,,,,,,
2022-07-11 14:26:08.311638,20.6,,,,,,,,
,,2022-07-11 14:26:08.350939,44080.0,,,,,,
2022-07-11 14:26:08.361321,19.62,,,,,,,,
,,2022-07-11 14:26:08.398929,44180.0,,,,,,
2022-07-11 14:26:08.410992,19.46,,,,,,,,
,,2022-07-11 14:26:08.446812,44230.0,,,,,,
2022-07-11 14:26:08.462086,19.05,,,,,,,,
,,2022-07-11 14:26:08.494725,44330.0,,,,,,
2022-07-11 14:26:08.512845,18.28,,,,,,,,
,,2022-07-11 14:26:08.542870,44380.0,,,,,,
2022-07-11 14:26:08.562094,18.18,,,,,,,,
,,2022-07-11 14:26:08.590817,43970.0,,,,,,
2022-07-11 14:26:08.612472,17.65,,,,,,,,
,,2022-07-11 14:26:08.654773,44490.0,,,,,,
2022-07-11 14:26:08.665380,16.57,,,,,,,,
,,2022-07-11 14:26:08.702818,44490.0,,,,,,
2022-07-11 14:26:08.712870,16.32,,,,,,,,
,,2022-07-11 14:26:08.750722,44180.0,,,,,,
2022-07-11 14:26:08.760781,16.28,,,,,,,,
,,2022-07-11 14:26:08.798701,44740.0,,,,,,
2022-07-11 14:26:08.809968,16.09,,,,,,,,
,,2022-07-11 14:26:08.846880,44690.0,,,,,,
2022-07-11 14:26:08.862118,16.37,,,,,,,,
,,2022-07-11 14:26:08.894671,44030.0,,,,,,
2022-07-11 14:26:08.912287,16.64,,,,,,,,
,,2022-07-11 14:26:08.942838,44330.0,,,,,,
2022-07-11 14:26:08.961196,16.82,,,,,,,,
,,2022-07-11 14:26:08.990645,45000.0,,,,,,
2022-07-11 14:26:09.011879,16.67,,,,,,,,
,,2022-07-11 14:26:09.038594,45000.0,,,,,,
2022-07-11 14:26:09.062017,16.42,,,,,,,,
,,2022-07-11 14:26:09.086580,44280.0,,,,,,
2022-07-11 14:26:09.111927,17.04,,,,,,,,
,,2022-07-11 14:26:09.134142,44490.0,,,,,,
2022-07-11 14:26:09.161152,16.93,,,,,,,,
,,2022-07-11 14:26:09.182535,45100.0,,,,,,
2022-07-11 14:26:09.211618,16.22,,,,,,,,
,,2022-07-11 14:26:09.230611,45360.0,,,,,,
2022-07-11 14:26:09.261659,16.08,,,,,,,,
,,2022-07-11 14:26:09.294468,45510.0,,,,,,
2022-07-11 14:26:09.310351,16.33,,,,,,,,
,,2022-07-11 14:26:09.342649,46040.0,,,,,,
2022-07-11 14:26:09.364661,12.62,,,,,,,,
,,2022-07-11 14:26:09.390698,45940.0,,,,,,
2022-07-11 14:26:09.413625,0.81,,,,,,,,
,,,,2022-07-11 14:26:09.414632,1.4351750000000005,,,,
,,2022-07-11 14:26:09.438692,45570.0,,,,,,
2022-07-11 14:26:09.464398,-17.0,,,,,,,,
,,2022-07-11 14:26:09.485789,45670.0,,,,,,
2022-07-11 14:26:09.514158,-25.77,,,,,,,,
,,2022-07-11 14:26:09.534315,45260.0,,,,,,
2022-07-11 14:26:09.563736,-28.66,,,,,,,,
,,2022-07-11 14:26:09.582607,45000.0,,,,,,
2022-07-11 14:26:09.613781,-30.51,,,,,,,,
,,2022-07-11 14:26:09.632834,43710.0,,,,,,
2022-07-11 14:26:09.665231,-32.37,,,,,,,,
,,2022-07-11 14:26:09.681174,40820.0,,,,,,
2022-07-11 14:26:09.705241,-34.56,,,,,,,,
,,2022-07-11 14:26:09.726316,35080.0,,,,,,
2022-07-11 14:26:09.754034,-36.43,,,,,,,,
,,2022-07-11 14:26:09.774233,27780.0,,,,,,
2022-07-11 14:26:09.807342,-36.99,,,,,,,,
,,2022-07-11 14:26:09.823062,21100.0,,,,,,
2022-07-11 14:26:09.857287,-37.73,,,,,,,,
,,2022-07-11 14:26:09.886252,15610.0,,,,,,
,,,,,,2022-07-11 14:26:09.886252,25.268319327540986,,
,,,,,,,,2022-07-11 14:26:09.886252,46040.0
2022-07-11 14:26:09.907444,-37.98,,,,,,,,
,,2022-07-11 14:26:09.934357,11620.0,,,,,,
2022-07-11 14:26:09.957029,-37.77,,,,,,,,
,,2022-07-11 14:26:09.982126,8670.0,,,,,,
2022-07-11 14:26:10.007102,-38.06,,,,,,,,
,,2022-07-11 14:26:10.030133,6600.0,,,,,,
2022-07-11 14:26:10.056933,-38.26,,,,,,,,
,,2022-07-11 14:26:10.078047,4840.0,,,,,,
2022-07-11 14:26:10.106994,-38.21,,,,,,,,
,,2022-07-11 14:26:10.126428,3710.0,,,,,,
2022-07-11 14:26:10.156929,-37.97,,,,,,,,
,,2022-07-11 14:26:10.173553,3170.0,,,,,,
2022-07-11 14:26:10.207073,-37.3,,,,,,,,
,,2022-07-11 14:26:10.223118,2710.0,,,,,,
2022-07-11 14:26:10.254024,-36.9,,,,,,,,
,,2022-07-11 14:26:10.270038,2330.0,,,,,,
2022-07-11 14:26:10.304088,-36.78,,,,,,,,
,,2022-07-11 14:26:10.320086,2080.0,,,,,,
2022-07-11 14:26:10.358406,-36.27,,,,,,,,
,,2022-07-11 14:26:10.374185,1830.0,,,,,,
2022-07-11 14:26:10.407827,-35.56,,,,,,,,
,,2022-07-11 14:26:10.423398,1620.0,,,,,,
2022-07-11 14:26:10.459264,-34.58,,,,,,,,
,,2022-07-11 14:26:10.473655,1530.0,,,,,,
2022-07-11 14:26:10.508426,-33.91,,,,,,,,
,,2022-07-11 14:26:10.517857,1530.0,,,,,,
2022-07-11 14:26:10.560793,-33.52,,,,,,,,
,,2022-07-11 14:26:10.578852,1500.0,,,,,,
2022-07-11 14:26:10.610645,-33.14,,,,,,,,
,,2022-07-11 14:26:10.627702,1430.0,,,,,,
